company,title,link,timestamp
Apple,Apple’s Vision Pro reignites excitement in China’s XR world,https://techcrunch.com/2023/06/09/apples-vision-pro-launch-reignites-excitement-in-chinas-xr-world/,2024-07-27
Apple,"Apple adds USB-C, but cuts features in new $79 Apple Pencil",https://techcrunch.com/2023/10/17/apple-adds-usb-c-but-cuts-features-in-new-79-apple-pencil/,2024-07-27
Apple,Apple reveals its 2023 Apple Design Award winners,https://techcrunch.com/2023/06/06/apple-reveals-its-2023-apple-design-award-winners/,2024-07-27
Apple,"A closer look at Apple’s $3,499 Vision Pro headset",https://techcrunch.com/2023/06/05/a-closer-look-at-apples-3499-vision-pro-headset/,2024-07-27
Apple,Apple surprise-launches new Mac Pro with Apple Silicon,https://techcrunch.com/2023/06/05/apple-mac-pro-apple-silicon/,2024-07-27
Apple,Apple Music Classical is now available for download to everyone,https://techcrunch.com/2023/03/28/apple-music-classical-is-now-available-for-download-to-everyone/,2024-07-27
Apple,Figma disables its AI design feature that appeared to be ripping off Apple’s Weather app,https://techcrunch.com/2024/07/02/figma-disables-its-ai-design-feature-that-appeared-to-be-ripping-off-apples-weather-app/,2024-07-27
Apple,"Apple, it’s time to fold",https://techcrunch.com/2023/11/06/apple-its-time-to-fold/,2024-07-27
Apple,"TechCrunch Minute: Apple unveils Apple Intelligence, its new generative AI offering",https://techcrunch.com/video/techcrunch-minute-apple-unveils-apple-intelligence-its-new-generative-ai-offering/,2024-07-27
Apple,Apple’s iPhone 15 feels like a refined flagship with smart camera improvements,https://techcrunch.com/2023/09/12/apples-iphone-15-feels-like-a-refined-flagship-with-smart-camera-improvements/,2024-07-27
Apple,"Siri gains access to health data, adds on-device processing on Apple Watch Series 9",https://techcrunch.com/2023/09/12/siri-gains-access-to-health-data-adds-on-device-processing-on-apple-watch-series-9/,2024-07-27
Apple,"Apple Watch Series 9 arrives, starting at $399",https://techcrunch.com/2023/09/12/apple-watch-series-9-is-official/,2024-07-27
Apple,Apple’s iPhone 15 arrives with  USB-C (finally),https://techcrunch.com/2023/09/12/apples-iphone-15-is-here/,2024-07-27
Apple,"Yes, you have to update your Apple devices again, because spyware is bad",https://techcrunch.com/2023/09/22/update-apple-devices-pegasus-predator-spyware/,2024-07-27
Apple,"As Apple reaches $3T, it’s time to shake up the Big Tech club",https://techcrunch.com/2023/06/30/apple-3trillion-big-tech/,2024-07-27
Apple,The new iPad Pros are Apple’s first devices powered by its M4 chip,https://techcrunch.com/2024/05/07/the-new-ipad-pros-are-apples-first-devices-powered-by-its-m4-chip/,2024-07-27
Apple,"Musk raises $6B for AI startup. Also, is TikTok dodging Apple’s commissions?",https://techcrunch.com/2024/05/03/xai-billions-and-apple-vs-tiktok-startups-weekly/,2024-07-27
Apple,Apple’s new Journal app is now available with the release of iOS 17.2,https://techcrunch.com/2023/12/11/apples-new-journal-app-is-now-available-with-the-release-of-ios-17-2/,2024-07-27
Apple,TechCrunch Minute: Apple’s stance on right to repair changes with new iPhone policy,https://techcrunch.com/2024/04/12/techcrunch-minute-apples-stance-on-right-to-repair-changes-with-new-iphone-policy/,2024-07-27
Apple,"As Microsoft leaves its observer seat, OpenAI says it won’t have any more observers",https://techcrunch.com/2024/07/10/as-microsoft-leaves-its-observer-seat-openai-says-it-wont-have-any-more-observers/,2024-07-27
Apple,Apple to release Vision Pro in international markets,https://techcrunch.com/2024/06/10/apple-to-release-vision-pro-in-international-markets/,2024-07-27
Apple,Apple might partner with Meta on AI,https://techcrunch.com/2024/06/23/apple-might-partner-with-meta-on-ai/,2024-07-27
Apple,The apps that Apple sherlocked at WWDC 2024,https://techcrunch.com/2024/06/12/the-apps-that-apple-sherlocked-at-wwdc/,2024-07-27
Apple,Apple debuts AI-generated … Bitmoji,https://techcrunch.com/2024/06/10/apple-debuts-ai-generated-bitmoji/,2024-07-27
Apple,Apple gives Siri an AI makeover,https://techcrunch.com/2024/06/10/apple-gives-siri-a-makeover/,2024-07-27
Apple,EU ends Apple Pay antitrust probe with binding commitments to open up contactless payments,https://techcrunch.com/2024/07/11/eu-ends-apple-pay-antitrust-probe-with-binding-commitments-to-open-up-contactless-payments/,2024-07-27
Apple,"Apple’s BIS acquisition is a bet on a classical music catalogue, and on building cred in the industry",https://techcrunch.com/2023/09/05/apples-bis-acquisition-is-a-bet-on-a-classical-music-catalogue-and-on-building-cred-in-the-industry/,2024-07-27
Apple,"Apple’s India iPhone business outpaces individual EU countries, Morgan Stanley says",https://techcrunch.com/2024/02/23/india-iphone-business-outpaces-individual-eu-countries-for-apple-morgan-stanley-says/,2024-07-27
Apple,Apple’s new iPhone 15 Pro and Pro Max up close,https://techcrunch.com/2023/09/01/apples-new-iphone-15-pro-and-pro-max-up-close/,2024-07-27
Apple,"Without Apple Intelligence, iOS 18 beta feels like a TV show that’s waiting for the finale",https://techcrunch.com/2024/07/15/without-apple-intelligence-ios-18-beta-feels-like-a-tv-show-thats-waiting-for-the-finale/,2024-07-27
Apple,"DOJ says Apple’s ‘complete control’ over tap-to-pay transactions stops innovation, cements its monopoly",https://techcrunch.com/2024/03/21/apple-pay-doj-iphone-monopoly/,2024-07-27
Apple,Apple dismisses Microsoft monopoly comparisons,https://techcrunch.com/2024/03/28/apple-dismisses-microsoft-monopoly-comparisons/,2024-07-27
Apple,Apple revamps its Photos app for iOS 18,https://techcrunch.com/2024/06/10/apple-revamps-its-photos-app-for-ios-18/,2024-07-27
Apple,Apple plans to appeal European Commission’s massive antitrust fine favoring Spotify,https://techcrunch.com/2024/03/04/apple-plans-to-appeal-european-commissions-e1-84-billion-antitrust-fine-favoring-spotify/,2024-07-27
Apple,Apple fixes zero-day bug in Apple Vision Pro that ‘may have been exploited’,https://techcrunch.com/2024/01/31/apple-vision-pro-zero-day-security-bug-exploited/,2024-07-27
Apple,Match Group says it hasn’t yet decided if it will opt into Apple’s new DMA rules,https://techcrunch.com/2024/01/31/match-group-says-it-hasnt-yet-decided-if-it-will-opt-into-apples-new-dma-rules/,2024-07-27
Apple,Apple terminates Epic Games developer account calling it a ‘threat’ to the iOS ecosystem,https://techcrunch.com/2024/03/06/apple-terminates-epic-games-developer-account-calling-it-a-threat-to-the-ios-ecosystem/,2024-07-27
Apple,Reading the fine print of Apple’s DMA rules: 25 things app developers need to know,https://techcrunch.com/2024/01/30/reading-the-fine-print-of-apples-dma-rules-25-things-app-developers-need-to-know/,2024-07-27
Apple,"Only 150+ apps have been designed specifically for Apple’s Vision Pro, so far",https://techcrunch.com/2024/01/22/only-150-apps-have-been-designed-specifically-for-apples-vision-pro-so-far/,2024-07-27
Apple,Epic plans to contest Apple’s ‘bad-faith’ compliance with court ruling over App Store,https://techcrunch.com/2024/01/17/epic-plans-to-contest-apples-bad-faith-compliance-with-court-ruling-over-app-store/,2024-07-27
Apple,Epic Games says it will bring Fortnite to iPad after EU dubs iPadOS a ‘gatekeeper’ under DMA,https://techcrunch.com/2024/04/29/epic-games-says-it-will-bring-fortnite-to-ipad-after-eu-dubs-ipados-a-gatekeeper-under-dma/,2024-07-27
Apple,Streamer Deezer cheers Apple antitrust fine but calls tech giant’s DMA response ‘deceptive’,https://techcrunch.com/2024/03/04/streamer-deezer-cheers-apple-antitrust-fine-but-calls-tech-giants-dma-response-deceptive/,2024-07-27
Apple,Apple approves Epic Games’ marketplace app after initial rejections,https://techcrunch.com/2024/07/05/epic-games-calls-out-apple-for-rejecting-its-games-store-in-the-eu/,2024-07-27
